ReviewDate,Comment_id,ReviewDesc,ReviewerName,Rating,product_name,Product_ids
2019-03-26,10752,"wow!!!! I can’t explain my happiness. its amazing surprise. We enjoyed a lot. thank you team
",kalyani,5,The Furry Love – Playtime With Puppies,16218
2019-03-10,10623,"I am really impressed with this delicious cake.
",indu,5,BTS Vanilla Chocolate Cake,18128
2019-11-26,17319,"Had a great time during the game
",Priyanka,5,Archery Game – Become the Warrior!,18092
2019-11-27,17923,"A creative idea surprise gift, I loved it
",Priyanka,5,Name A Star This Diwali,34959
2019-04-22,11135,"Bought these lovely flowers for my friends birthday. The colour of roses are fantastic Great service, I will be using them again for sure..
",prabha,5,BTS Desirable Yellow Roses,15879
2019-05-24,12233,"I love the chocolate flavour cake it was simply superb.
",ravali,5,BTS Choco Velvette Cake,15928
2019-11-27,17713,"The book was really surprising
",Priyanka,5,Photo Film Book,17507
2018-12-12,10002,"It looked and tasted perfect, our guests loved the cake. We’ll be visiting you soon for another order. Thank you
",Madhu,5,BTS Butterscotch Tickle,6362
2019-03-26,10756,"I made the payment, already a month ago and I did not receive my product, I'm outraged because I depend on this to meet a person who needs to stay constantly with a turn-on air plant. ",raghava ,1,The Great Escape,18067
2019-02-11,10457,"A really great, kleijer gift, nice as a sleep aid for the baby. Very soft and fluffy, nice to cuddle and an ideal gift for birth. Because if a baby accepts this gift as a sleep aid and uses it, then only the attempt helps. You can not estimate that before. The small gift makes music or sounds, e.g. heartbeat or snoring. The batteries are already inserted and therefore of course included in the scope of delivery. I like the breathing, the belly moves visibly with the breathing, super-sweet. You can expand the battery part well and wash the gift thus well. There is a long, hidden Velcro connector at the back. At the battery compartment you can also make various settings. ZB sleep and snarch sounds, various, light piano music, volume, light and up to 30 minutes running time. A great idea, we like very well. Unfortunately, I have already discovered on this fluffy fur on the 1st view 2 draw threads. For this I pull off 1 star. That should happen with baby toys from the company is also good for older cases.",Akhilesh,4,BTS Chocolate Delight,6032
2019-11-26,17442,"A very nice surprise and tasty cake
",Priyanka,5,Supreme White Delicacy,5982
2019-11-26,17318,"I really enjoyed the surprise. One of the best day
",Priyanka,5,Electrifying Retirement Surprise,5278
2018-12-10,9924,"Tasty cake with perfect midnight delivery service. Thanks for the whole team.
",Ankith,5,BTS Butterscotch Tickle,6134
2019-05-07,11840,"On the same day I used already filled with balls, too thin ",jashwanth,1,Classic Red Velvet Cake,6134
2019-11-27,17864,"The pillow was really good and soft. I loved it
",Priyanka,5,Couple Personalized Pillow Set,17277
2019-01-11,10329,"Thanks for the perfect design and on-time delivery.
",Roshan,5,Hey Hot-Tea,17268
2019-03-28,10809,"thank you for your service. delivered fresh flowers and neatly
",prasad,5,BTS A True Hug,15843
2018-12-21,10184,"The guess’ actually gasped when they saw it. They thought it was gorgeous. But not only did it look wonderful it tasted great too. Thank you.
",Rajesh,5,BTS Chocolate Delight,15928
2019-06-14,12940,"Exactly what we asked for. Great gift.
",rashmi,5,Hey Hot-Tea,17268
2019-11-26,17493,"The cake was really tasty and delicious. Thank you BTS
",Priyanka,5,BTS Honey and Almond Cake,5932
2019-03-18,10690,"I have already had a Skullcandy of the same model, the quality was unparalleled, perfect finishing details, nice and potent sound experience, especially in the highlight of the serious ones .... This is not SKULL. ",soundhrya,2,Canaan Joy Ride Surprise,18274
2019-03-10,10622,"The fresh and delicious cake received. Thank you.
",kittu,5,BTS Blueberry Cake,6558
2019-06-07,12699,"good on-time delivery and quick response too. 
",bindhu,5,BTS A True Hug,15843
2019-05-04,11694,"i love the kiss-shaped chocolates it’s different idea .that puts some smile on her face
",vamshi,5,Box Full Of Kisses,34905
2019-02-18,10485,Only a multimedia plant being that I bought 2 ,Sheethal,1,BTS Pineapple Awe,5882
2019-01-19,10383,"I received a product of the same brand, but less than I had purchased, without warning some of the supplier. ",Ajay,1,Flames Of Love – 3D Lamp,17457
2019-04-24,11241,"the cards was fantastic i loved it ..
",hari,5,Comical Love Cards,17375
2019-04-10,10997,"That was amazing experience . we had a great time and joy too. My children was reallly enjoyed . Thanks to bts team . 
",pranith,5,"Balloons, You & Pikachu!",33686
2019-07-15,13534,"The craziest gift I ever received in my life
",Abhinay,5,Jar Of Nothing,18660
2019-06-13,12815,"for the amount paid the quality was well lower, I would not buy again ",supriya,1,Message At Your Doorstep,33141
2019-04-24,11204,"I absolutely loved the cake with both the design and the taste. I received a lot of compliments as well!
",kavitha,5,Supreme White Delicacy,18128
2019-04-22,11156,"The process was seamless and efficient, and the flowers my friend received were beautiful. I also liked the fact I was notified via email when they were delivered. Highly recommend their service.
",mahanthi,5,BTS Memorable Expression,15868
2019-06-29,13335,"The melodies are very soothing and not as intrusive as with other products. Also the light and the snoring function of the gift are quite pleasant.However, there are also some negative points: As a cuddly animal, for example, the gift is not suitable at all and it is a mystery to me how in some reviews the talk of ""cuddly"" can be.The fabric is soft, however, the inner life of the stuffed animal is so huge and hard that it really can't be cuddly.The huge Velcro fastener on the back of the gift is also very disturbing and can be opened very quickly.In addition, the motor of the breathing function is so loud and annoying that it is not used in us at all. Therefore only 3 stars for this sloping aid.",ravi,3,BTS Beautiful Carnation Bunch,15858
2019-06-29,13328,"how super it is. Nice place to visit we are very happy with this.
",karuna,5,Surprise Visit to Orphanage,18280
2018-12-19,10140,"Lovely flowers all packaged up and sent and delivered with care. Would highly recommend Bookthesurprise.
",Ranjith,5,BTS Lovely Pink,15838
2018-12-11,9992,"We just wanted to say thank you for making our occasion more special. Nice cake with perfect delivery. Thank you
",Arpritha,5,BTS Vanilla Chocolate Cake,18128
2019-05-06,11747,"Thank you so much. U made my anniversary really a special and memorable one!!!!!!
",prem,5,Pop Me– Anniversary surprise,34105
2019-10-03,13588,"ssssssss
",sss,5,Message At Your Doorstep,18118
2019-05-20,12057,"I want to see all details in a one frame.I surprised my sister with this.She felts very happy.Good work team
",Hema latha,5,Picture Yourself,17506
2019-01-09,10309,"Thanks for the nice design and quote in the card also good.
",Ratnakar,5,Brew-Tiful Love,17266
2019-05-07,11850,"the awesome taste and the pineapple flavour was awesome 
",sunny,5,BTS Pineapple Awe,5882
2019-03-21,10708,"I like pineapple flavour. thank you for your perfect delivery. very tasty
",swapna,5,BTS Pineapple Awe,6032
2019-04-26,11365,"in time superb delivery
",fiaz ,5,BTS Memorable Expression,15868
2019-02-18,10491,Charger with a defective and the store refuses to make the exchange. ,Sravanya,1,BTS Mixed Fresh Fruit Cake,6168
2018-12-11,9995,"Perfect on-time delivery with great customer service
",Rithish,5,BTS Beautiful Pink Combination,15863
2019-04-02,10852,"thank you for your good service. nice cake
",prerana,5,Classic Red Velvet Cake,6032
2019-03-27,10790,"I like these flowers. thank you team for good service
",hasini,5,BTS Beautiful Carnation Bunch,15848
2019-05-10,11884,"Works well enough, and I like the features, but the ""breathing"" tiny makes a lot of mechanical noise and has started to squeak after about 6 weeks of use. It also gets stuck sometimes, and I have to force it out of its jammed position, so I wonder if it's going to break at some point.",veena,3,Milk Bath For Couple,18000
2019-02-25,10563,"Thanks again for making this personalized gift for us…You all rocked again as usual…
",Mrudhula,5,Blow Me – Send Congratulations,17717
2019-04-30,11501,"the cake was a fantastic design and taste
",KAVITHA ,5,Surprise In A Cake,16157
2019-04-30,11484,Very disappointed!! At the start great!!! I bought one and we offered another one for my binoculars! They love except that the mechanism no longer works after a month!!! And the two! I can't send it back because it's too late (purchased in advance) and I can't find the contact of the manufacturer!!,kavya,1,Surprise In A Cake,34095
2018-12-19,10138,"The service is outstanding, mostly the flowers they are absolutely beautiful. Thank you
",Baji,5,BTS A True Hug,15873
2019-11-26,17296,"One of the best memorable and fantastic surprise.
",Priyanka,5,Surprise In Your Car,34053
2019-05-18,12015,"Thank you team for perfect delivery and we got a surprise from my parents, It is very nice
",Sujatha,5,Dead Cool – Chilling In Love,17362
2018-12-13,10068,"The cartridge that would be of high yield, actually did not last longer than 100 prints, most in draft mode.  When using the original 664xl cartridge, it lasts on average double. ",Roshan,1,BTS Wonderful Twenty,15817
2018-12-19,10142,I only received a blanket. I hope to receive the other. ,Gulshan,1,BTS Memorable Expression,15868
2019-04-17,11061,"Can’t stop loving it !! Though the picture wasn’t good print came really well 
",kapil,5,Dead Cool – Chilling In Love,17362
2019-04-03,10876,"we celebrate my daughters birthday. she likes the butterscotch flavour. we order for her and friends. nice delivery
",vijay,5,BTS Butterscotch delight,15894
2019-02-18,10490,"I’m very much thankful to you because I placed the order at last moment but you delivered it with perfect time. Good service.
",Ritu ,5,BTS Heart Shaped Black Forest Cake,18282
2019-02-12,10463,"The delivery was prompt and the bouquet was absolutely gorgeous. 
",Krithika,5,BTS Memorable Expression,15868
2019-11-26,17229,"The USB connector that delivered is different from what was announced, which interested me and so I bought it. What they sent it does not serve on my cell phone. Immediate exchange. ",Priyanka,1,Sparkling Raksha Bandhan Surprise,35005
2019-11-27,17785,"Superb surprise gift for your siblings
",Priyanka,5,Box of Unlimited Hugs – Sibling,18729
2019-06-07,12671,"It was a surprise to my loved one and she liked a lot…thanks
",uma,5,Berry Much Love,17364
2019-04-22,11129,"I love the cake design . That was a fantastic design. My wedding cake was perfect. She did exactly what I imagine it to be. I highly recommend “A Simple Cake” for any event!
",ravi prakash,5,BTS Chocolate Fantasy Cake,18128
2019-03-19,10701,"very good delivery. I surprised my cousin sister on her birthday. thank you team
",pushpa,5,BTS Fruit Of Forest,6558
2019-04-17,11083,"Great price and really good product.
",devender,5,Magnet Mémoire – Moments in Magnets,17370
2019-04-26,11335,"the fruits in that were very good I love the taste of the cake
",sravan,5,BTS Mixed Fresh Fruit Cake,6524
2019-05-07,11844,"the taste was very nice. the taste of the chocolate was awesome. and excellent design
",kishore,5,BTS Choco Velvette Cake,5982
2019-11-27,17788,"The quality was really nice
",Priyanka,5,Bewakoof Rakhi,17396
2019-01-22,10403,"Nice one and good service
",Fareeda,5,Photo Film Book,17507
2018-12-06,9877,"Awesome services and too tasty cake.
",Shanmukh,5,BTS Choco Velvette Cake,6066
2019-11-27,17723,"Wonderful idea and frame
",Priyanka,5,Momentous Milestones,17229
2018-12-13,10041,"Nice tasty cake with perfect midnight delivery at on-time.
",Ram,5,BTS Lemon Blueberry Cake,6032
2019-02-18,10494,"We like your services. Perfectly delivered.
",Ashwanth,5,BTS Butterscotch delight,15894
2018-12-18,10117,"You will never say no while eating this. You will definitely ask for one more piece. Because I experienced the same feeling while eating this. Thank you.
",Adi,5,BTS Chocolate Fantasy Cake,6752
2018-12-13,10050,"Fresh flowers delivered. Thank you.
",Prasanth,5,BTS Pretty In Pink,15833
2019-05-03,11630,"a fantastic gift for the birthday.
",vinith,5,I Love You Lamp,17318
2019-05-18,12023,"What a lovely gift.Thank you my hero.I like it so much. Good delivery BTS team
",suvrna raj,5,Gleaming Couple – 3D Lamp,17470
2018-12-17,10105,"Good work. These flowers are perfectly arranged and the flowers are fresh too.
",Preethi,5,BTS Romantic Love,17669
2019-02-18,10489,"This is too yummy. I love this cake. Nice service. 
",Karan,5,BTS Chocolate Fantasy Cake,6524
2019-05-20,12057,"I want to see all details in a one frame.I surprised my sister with this.She felts very happy.Good work team
",Hema latha,5,Picture Yourself,17506
2019-02-20,10504,"I can’t explain how much beautiful it was. Thanks for delivering such a wonderful bouquet.
",Karthik,5,BTS Lovely Pink,15838
